player1,player2,winner,score1,score2,board,time
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,7,19,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,team12_A2_sort_shuffle_00,23,4,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,6,19,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,greedy_player,8,18,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,22,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
